Player,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Cody Latimer,DEN,WR,NE,L 16-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,24.7,0.1,,,,,,,,,,0.0,,,3.2
Keelan Cole,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,23.7,0.1,,,,,,,,,,0.0,,,3.2
Brandon Coleman,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,22.4,0.1,,,,,,,,,,0.0,,,3.1
Deonte Thompson,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,22.6,0.1,,,,,,,,,,0.0,,,3.0
Dontrelle Inman,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,23.1,0.1,,,,,,,,,,0.0,,,3.0
Rashard Higgins,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.1,0.7,0.0,1.9,22.0,0.1,,,,,,,,,,0.0,,,2.8
Brice Butler,DAL,WR,@Atl,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,17.9,0.2,,,,,,,,,,0.0,,,2.8
Mike Williams,LAC,WR,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,20.8,0.1,,,,,,,,,,0.0,,,2.8
Phillip Dorsett,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,19.2,0.1,,,,,,,,,,0.0,,,2.6
Justin Hardy,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,17.4,0.1,,,,,,,,,,0.0,,,2.6
Laquon Treadwell,MIN,WR,@Wsh,W 38-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.9,0.1,,,,,,,,,,0.0,,,2.5
Bernard Reedy,TAM,WR,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.5,3.1,0.0,1.0,12.5,0.1,,,,,,,,,,0.0,,,2.4
Willie Snead,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,18.5,0.1,,,,,,,,,,0.0,,,2.3
Sammie Coates,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,18.0,0.1,,,,,,,,,,0.0,,,2.3
Tre McBride III,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,16.0,0.1,,,,,,,,,,0.0,,,2.2
Victor Bolden Jr.,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,15.2,0.1,,,,,,,,,,0.0,,,2.1
Brenton Bersin,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,15.3,0.1,,,,,,,,,,0.0,,,2.0
Eli Rogers,PIT,WR,@Ind,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,14.1,0.1,,,,,,,,,,0.0,,,1.9
Geronimo Allison,GNB,WR,@Chi,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,15.4,0.1,,,,,,,,,,0.0,,,1.9
TJ Jones,DET,WR,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.3,0.1,,,,,,,,,,0.0,,,1.8
Michael Floyd,MIN,WR,@Wsh,W 38-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,12.6,0.1,,,,,,,,,,0.0,,,1.7
ArDarius Stewart,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.3,1.6,0.0,0.8,10.0,0.1,,,,,,,,,,0.0,,,1.7
Tommylee Lewis,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.3,1.6,0.0,0.8,9.8,0.0,,,,,,,,,,0.0,,,1.5
Travis Rudolph,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.8,0.1,,,,,,,,,,0.0,,,1.4
Taywan Taylor,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.6,3.6,0.0,0.5,6.7,0.0,,,,,,,,,,0.0,,,1.3
Ed Eagan,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.8,0.1,,,,,,,,,,0.0,,,1.2
Darrius Heyward-Bey,PIT,WR,@Ind,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.4,0.1,,,,,,,,,,0.0,,,1.2
Pharoh Cooper,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.9,0.0,,,,,,,,,,0.0,,,1.2
Ryan Switzer,DAL,WR,@Atl,L 7-27,0/0,0.0,0.0,0.0,0.3,1.8,0.0,0.4,4.7,0.0,,,,,,,,,,0.0,,,1.1
Andre Roberts,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.5,0.0,,,,,,,,,,0.0,,,1.0
Andre Holmes,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.1,,,,,,,,,,0.0,,,0.9
Kenny Britt,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.2,0.0,,,,,,,,,,0.0,,,0.9
Matt Hazel,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.0,0.0,,,,,,,,,,0.0,,,0.9
John Ross,CIN,WR,@Ten,L 20-24,0/0,0.0,0.0,0.0,0.2,1.4,0.0,0.4,4.8,0.0,,,,,,,,,,0.0,,,0.8
Amara Darboh,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.2,0.0,,,,,,,,,,0.0,,,0.8
Josh Reynolds,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.3,0.0,,,,,,,,,,0.0,,,0.7
Jarius Wright,MIN,WR,@Wsh,W 38-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,5.4,0.0,,,,,,,,,,0.0,,,0.7
Joshua Bellamy,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.0,,,,,,,,,,0.0,,,0.5
Jakeem Grant,MIA,WR,@Car,L 21-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,,,,,0.0,,,0.5
Isaiah McKenzie,DEN,WR,NE,L 16-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,,,,,,,,,,0.0,,,0.5
Alex Erickson,CIN,WR,@Ten,L 20-24,0/0,0.0,0.0,0.0,0.2,1.4,0.0,0.1,1.2,0.0,,,,,,,,,,0.0,,,0.4
Tanner McEvoy,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0,,,,,,,,,,0.0,,,0.4
Cody Core,CIN,WR,@Ten,L 20-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,,,,,0.0,,,0.3
Michael Campanaro,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Leonte Carroo,MIA,WR,@Car,L 21-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,,,,,0.0,,,0.3
Tyreek Hill,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Trevor Davis,GNB,WR,@Chi,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,,,,,,,,,,0.0,,,0.2
Matthew Slater,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0,,,,,,,,,,0.0,,,0.2
Chris Thompson,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.2
Cordarrelle Patterson,OAK,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Brandon Tate,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.1
De'Anthony Thomas,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jeff Janis,GNB,WR,@Chi,W 23-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Torrey Smith,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Eric Weems,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Steve Smith Sr.,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Andre Johnson,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Anquan Boldin,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jerricho Cotchery,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Wes Welker,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Roddy White,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Vincent Jackson,TAM,WR,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joshua Cribbs,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nate Washington,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Lance Moore,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Greg Jennings,MIA,WR,@Car,L 21-45,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Hester,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Derek Hagan,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jason Avant,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Brandon Marshall,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marques Colston,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Miles Austin,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Calvin Johnson,DET,WR,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dwayne Bowe,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jacoby Jones,PIT,WR,@Ind,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
James Jones,LAC,WR,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Eddie Royal,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jerome Simpson,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Harry Douglas,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andre Jerome Caldwell,DET,WR,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Pierre Garcon,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Stevie Johnson,LAC,WR,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Michael Crabtree,OAK,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Brandon Gibson,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brian Hartline,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Percy Harvin,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeremy Maclin,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Louis Murphy,SFO,WR,NYG,W 31-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Hakeem Nicks,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jordan Norwood,DEN,WR,NE,L 16-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kevin Ogletree,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mike Wallace,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Julian Edelman,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Arrelious Benn,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marcus Easley,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Riley Cooper,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Marc Mariani,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kyle Williams,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mike Williams,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Seyi Ajirotutu,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Victor Cruz,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marlon Moore,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bryan Walters,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Preston Parker,FA,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Danario Alexander,LAC,WR,@Jax,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andrew Hawkins,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Leonard Hankerson,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Greg Little,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Vincent Brown,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dwayne Harris,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Greg Salas,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeremy Kerley,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Denarius Moore,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cecil Shorts III,TAM,WR,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Ricardo Lockette,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Hogan,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Joe Morgan,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Jeremy Ross,ARI,WR,Sea,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kamar Aiken,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Justin Blackmon,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Stephen Hill,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rueben Randle,CHI,WR,GB,L 16-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alshon Jeffery,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Brian Quick,WAS,WR,Min,L 30-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keshawn Martin,DET,WR,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Trevor Graham,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nick Toon,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DeVier Posey,DEN,WR,NE,L 16-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
LaVon Brazill,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Givens,PHI,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kashif Moore,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Nathan Palmer,OAK,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Chris Owusu,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brian Tyms,IND,WR,Pit,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeff Fuller,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jarrett Boykin,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Griff Whalen,BAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Rod Streater,BUF,WR,NO,L 10-47,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
LaRon Byrd,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Brittan Golden,ARI,WR,Sea,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Damaris Johnson,TEN,WR,Cin,W 24-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Josh Gordon,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Stedman Bailey,LAR,WR,Hou,W 33-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Aaron Dobson,ARI,WR,Sea,L 16-22,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Justin Hunter,PIT,WR,@Ind,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Charles D. Johnson,CAR,WR,Mia,W 45-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
B.J. Daniels,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cobi Hamilton,HOU,WR,@LAR,L 7-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Josh Boyce,CLE,WR,@Det,L 24-38,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Harper,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Corey Fuller,NOR,WR,@Buf,W 47-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marquess Wilson,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Quinton Patton,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Da'Rick Rogers,KAN,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Ryan Spadola,DET,WR,Cle,W 38-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nick Williams,ATL,WR,Dal,W 27-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rodney Smith,SEA,WR,@Ari,W 22-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenbrell Thompkins,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Myles White,NYJ,WR,@TB,L 10-15,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marlon Brown,DEN,WR,NE,L 16-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Odell Beckham Jr.,NYG,WR,@SF,L 21-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mike Evans,TAM,WR,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Josh Huff,TAM,WR,NYJ,W 15-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Allen Robinson,JAC,WR,LAC,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Shaq Evans,DAL,WR,@Atl,L 7-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeremy Gallon,NWE,WR,@Den,W 41-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
